SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
157422,2007-05-06,50,0,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8323,2007-05-07,9,0,Chipmunk 42,Understory,US Forest Service,47.6083,-115.642,0,Unknown
157422,2007-05-07,100,0,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8405,2007-05-07,27,0,Chipmunk 42A,Understory,US Forest Service,47.5227,-115.486,0,Unknown
8318,2007-05-07,77,77,Chipmunk 1 and 101,Understory,US Forest Service,47.6228,-115.599,5070.45,Complete
8303,2007-05-07,400,0,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,0,Unknown
157423,2007-05-07,125,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8318,2007-05-08,77,0,Chipmunk 1 and 101,Understory,US Forest Service,47.6228,-115.599,0,Unknown
118,2007-05-08,5,0,Dillon District (Birch Creek),Broadcast,US Forest Service,44.5143,-112.743,0,Unknown
8303,2007-05-08,800,300,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,6060,Complete
157423,2007-05-08,185,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8323,2007-05-08,9,0,Chipmunk 42,Understory,US Forest Service,47.6083,-115.642,0,Unknown
8405,2007-05-08,27,0,Chipmunk 42A,Understory,US Forest Service,47.5227,-115.486,0,Unknown
157422,2007-05-08,50,0,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,0,Unknown
507,2007-05-08,32,0,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,0,Unknown
507,2007-05-09,50,1,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,65.85,Complete
157039,2007-05-09,1,1,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,15,Complete
507,2007-05-10,50,0,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,0,Unknown
507,2007-05-12,60,28,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,1843.7999999999997,Complete
507,2007-05-13,60,0,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,0,Unknown
507,2007-05-14,60,28,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,1843.7999999999997,Complete
507,2007-05-15,25,0,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,0,Unknown
507,2007-05-19,33,0,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,0,Unknown
507,2007-05-20,33,0,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,0,Unknown
507,2007-05-21,33,1,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,65.85,Complete
118,2007-05-22,2,0,Dillon District (Birch Creek),Broadcast,US Forest Service,44.5143,-112.743,0,Unknown
7359,2007-05-24,5,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
156298,2007-06-07,1,1,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,5,Complete
156298,2007-06-08,2,1,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,5,Complete
7359,2007-06-11,17,7,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,70,Complete
156298,2007-06-12,1,1,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,5,Complete
156298,2007-06-13,1,0,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,0,Unknown
156298,2007-06-14,1,0,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,0,Unknown
156298,2007-06-15,1,0,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,0,Unknown
156298,2007-06-18,1,0,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,0,Unknown
156298,2007-06-19,1,1,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,5,Complete
157554,2007-09-24,2,2,Unit 7 Cascade Creek Handpiles,Hand Piles,US Forest Service,46.74531,-110.747,14,Complete
159035,2007-09-24,2,0,Forest Green Handpiles,Hand Piles,US Forest Service,46.76101,-110.73593,0,Unknown
159311,2007-09-26,12,2,Obermayer,Other Mechanical,US Forest Service,48.8173,-115.698,50,Complete
153853,2007-09-27,600,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
159312,2007-09-27,5,0,Obermayer,Hand Piles,US Forest Service,48.8173,-115.697,0,Unknown
159264,2007-10-02,2,1,Dry Creek Piles,Hand Piles,US Forest Service,47.5358,-115.364,15,Complete
159259,2007-10-02,20,15,T. Falls Admin piles 07,Hand Piles,US Forest Service,47.6083,-115.343,225,Complete
159261,2007-10-02,2,1,cherry piles,Hand Piles,US Forest Service,47.5056,-115.273,15,Complete
4934,2007-10-02,10,10,Koocanusa North HP,Hand Piles,US Forest Service,48.898,-115.161,50,Complete
159311,2007-10-03,50,50,Obermayer,Other Mechanical,US Forest Service,48.8173,-115.698,1250,Complete
159312,2007-10-03,8,0,Obermayer,Hand Piles,US Forest Service,48.8173,-115.697,0,Unknown
159264,2007-10-03,2,0,Dry Creek Piles,Hand Piles,US Forest Service,47.5358,-115.364,0,Unknown
159261,2007-10-03,2,0,cherry piles,Hand Piles,US Forest Service,47.5056,-115.273,0,Unknown
159259,2007-10-03,20,0,T. Falls Admin piles 07,Hand Piles,US Forest Service,47.6083,-115.343,0,Unknown
159299,2007-10-03,13,5,Swamp Fuels piles,Hand Piles,US Forest Service,47.4768,-114.998,75,Complete
159035,2007-10-04,1,1,Forest Green Handpiles,Hand Piles,US Forest Service,46.76101,-110.73593,12,Complete
159312,2007-10-05,5,0,Obermayer,Hand Piles,US Forest Service,48.8173,-115.697,0,Unknown
159053,2007-10-06,2,1,Harley Creek Pile,Hand Piles,US Forest Service,46.98,-110.8,2,Complete
625,2007-10-09,100,0,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,0,Unknown
159259,2007-10-11,5,0,T. Falls Admin piles 07,Hand Piles,US Forest Service,47.6083,-115.343,0,Unknown
159299,2007-10-11,8,0,Swamp Fuels piles,Hand Piles,US Forest Service,47.4768,-114.998,0,Unknown
153853,2007-10-11,600,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
625,2007-10-11,300,250,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,445,Complete
625,2007-10-12,100,50,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,89,Complete
625,2007-10-13,100,0,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,0,Unknown
625,2007-10-14,50,0,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,0,Unknown
625,2007-10-15,50,50,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,89,Complete
153509,2007-10-16,0,0,Admin site-Sylvan Lake CG,Hand Piles,US Forest Service,47.9092,-115.279,0,Unknown
153853,2007-10-16,1000,2,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,3.56,Complete
625,2007-10-16,50,10,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,17.8,Complete
153506,2007-10-16,0,0,Admin site-McGillivray CG,Hand Piles,US Forest Service,48.46795,-115.31878,0,Unknown
153504,2007-10-17,0,0,Admin site-Lake Creek CG,Hand Piles,US Forest Service,48.0437,-115.493,0,Unknown
153503,2007-10-17,0,0,Admin site-Howard Lake CG,Hand Piles,US Forest Service,48.0977,-115.535,0,Unknown
625,2007-10-17,25,0,Madison District (S. Meadow Crk),Understory,US Forest Service,45.4724,-111.856,0,Unknown
7359,2007-10-18,10,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
155190,2007-10-18,2,1,Dillon District (Governor),Hand Piles,US Forest Service,45.2,-113.35,16,Complete
626,2007-10-22,5,0,Madison DIstrict (Bones PP),Hand Piles,US Forest Service,44.8176,-111.711,0,Unknown
626,2007-10-23,5,2,Madison DIstrict (Bones PP),Hand Piles,US Forest Service,44.8176,-111.711,20,Complete
626,2007-10-24,5,0,Madison DIstrict (Bones PP),Hand Piles,US Forest Service,44.8176,-111.711,0,Unknown
155206,2007-10-24,28,2,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,10,Complete
155208,2007-10-24,8,0,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,0,Unknown
153853,2007-10-24,50,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
626,2007-10-25,3,0,Madison DIstrict (Bones PP),Hand Piles,US Forest Service,44.8176,-111.711,0,Unknown
157488,2007-10-25,0,0,Deer Creek Handpiles,Hand Piles,US Forest Service,47.373,-115.358,0,Unknown
506,2007-10-30,5,0,Pintler District(North Flints 1),Broadcast,US Forest Service,46.5215,-113.092,0,Unknown
158791,2007-10-31,5,2,D4 - Butte (Highland Junction),Hand Piles,US Forest Service,45.7923,-112.521,24,Complete
153853,2007-10-31,600,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
506,2007-11-01,50,1,Pintler District(North Flints 1),Broadcast,US Forest Service,46.5215,-113.092,65.85,Complete
157118,2007-11-07,50,0,D3 Five Grimm Sheep,Understory,US Forest Service,48.5666,-115.074,0,Unknown
157488,2007-11-09,1,2,Deer Creek Handpiles,Hand Piles,US Forest Service,47.373,-115.358,20,Complete
9239,2007-11-09,1,1,Savenac Nursery,Hand Piles,US Forest Service,47.3928,-115.401,12,Complete
157760,2007-11-09,10,10,Camels Hump L.O.,Hand Piles,US Forest Service,47.367,-115.162,120,Complete
157485,2007-11-09,20,5,Mullan Road Handpiles,Hand Piles,US Forest Service,47.3421,-115.184,50,Complete
155206,2007-11-13,26,0,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,0,Unknown
7748,2007-11-13,1,1,Rattlesnake Handpiles,Hand Piles,US Forest Service,46.9273,-113.967,4,Complete
154748,2007-11-13,8,0,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,0,Unknown
154748,2007-11-15,8,6,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,36,Complete
157485,2007-11-15,20,0,Mullan Road Handpiles,Hand Piles,US Forest Service,47.3421,-115.184,0,Unknown
154748,2007-11-16,8,0,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,0,Unknown
153825,2007-11-21,1,0,Boneyard,Hand Piles,US Forest Service,45.15532,-109.30617,0,Unknown
1428,2007-11-21,5,0,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,0,Unknown
153825,2007-11-27,1,0,Boneyard,Hand Piles,US Forest Service,45.15532,-109.30617,0,Unknown
1433,2007-11-27,5,0,West Rosebud P  and  P,Hand Piles,US Forest Service,45.2717,-109.65754,0,Unknown
1434,2007-11-27,3,0,Red Lodge Cr P  and  P,Hand Piles,US Forest Service,45.2359,-109.472,0,Unknown
153850,2007-11-27,3,0,WF Stillwater P  and  P,Hand Piles,US Forest Service,45.4121,-109.942,0,Unknown
7359,2007-11-27,10,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
1423,2007-11-27,3,0,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,0,Unknown
1442,2007-11-27,5,0,Main Canyon P  and  P,Hand Piles,US Forest Service,45.01958,-109.45386,0,Unknown
2832,2007-11-27,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10,Complete
1428,2007-11-27,5,0,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,0,Unknown
1428,2007-11-28,5,2,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,30,Complete
155208,2007-11-28,8,0,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,0,Unknown
153825,2007-11-28,1,1,Boneyard,Hand Piles,US Forest Service,45.15532,-109.30617,9,Complete
1442,2007-11-28,5,0,Main Canyon P  and  P,Hand Piles,US Forest Service,45.01958,-109.45386,0,Unknown
2832,2007-11-28,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10,Complete
155206,2007-11-28,26,0,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,0,Unknown
155206,2007-11-29,12,6,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,30,Complete
155208,2007-11-29,3,1,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,5,Complete
2832,2007-11-29,1,0,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,0,Unknown
1428,2007-12-05,2,2,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,30,Complete
153850,2007-12-05,2,1,WF Stillwater P  and  P,Hand Piles,US Forest Service,45.4121,-109.942,15,Complete
1442,2007-12-06,5,5,Main Canyon P  and  P,Hand Piles,US Forest Service,45.01958,-109.45386,100,Complete
1428,2007-12-07,2,1,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,15,Complete
1433,2007-12-12,5,0,West Rosebud P  and  P,Hand Piles,US Forest Service,45.2717,-109.65754,0,Unknown
1434,2007-12-12,3,3,Red Lodge Cr P  and  P,Hand Piles,US Forest Service,45.2359,-109.472,60,Complete
7359,2007-12-13,15,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
1423,2007-12-13,2,0,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,0,Unknown
1433,2007-12-14,5,5,West Rosebud P  and  P,Hand Piles,US Forest Service,45.2717,-109.65754,100,Complete
7359,2007-12-14,20,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
159035,2007-12-17,10,0,Forest Green Handpiles,Hand Piles,US Forest Service,46.76101,-110.73593,0,Unknown
7359,2007-12-18,20,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
159035,2007-12-18,10,0,Forest Green Handpiles,Hand Piles,US Forest Service,46.76101,-110.73593,0,Unknown
159035,2007-12-19,10,1,Forest Green Handpiles,Hand Piles,US Forest Service,46.76101,-110.73593,12,Complete
7359,2007-12-20,20,10,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,100,Complete
103,2008-01-09,1,0,DIllon District (Upper Selway),Hand Piles,US Forest Service,45.1531,-113.263,0,Unknown
158499,2008-01-17,2,5,BDNF Dillon District Birch Creek Piles,Hand Piles,US Forest Service,45.4575,-112.862,40,Complete
156890,2008-01-19,9,9,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,270,Complete
159410,2008-01-20,5,15,Russell Pile Burning,Landings,US Forest Service,45.8083,-104.51,750,Complete
156890,2008-01-21,5,9,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,270,Complete
159410,2008-01-22,5,0,Russell Pile Burning,Landings,US Forest Service,45.8083,-104.51,0,Unknown
156889,2008-01-23,10,5,Kraft Springs2 Machine Piles,Other Mechanical,US Forest Service,45.383,-104.033,250,Complete
1423,2008-01-29,1,2,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,40,Complete
157039,2008-02-05,1,0,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,0,Unknown
3703,2008-02-05,1,2,OTO Dude Ranch,Hand Piles,US Forest Service,45.1532,-110.77,40,Complete
157009,2008-02-06,2,1,Main Boulder Visitor Station,Hand Piles,US Forest Service,45.5218,-110.227,15,Complete
1574,2008-02-07,10,1,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,50,Complete
157039,2008-02-07,2,1,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,15,Complete
157009,2008-02-08,2,2,Main Boulder Visitor Station,Hand Piles,US Forest Service,45.5218,-110.227,30,Complete
1574,2008-02-12,10,5,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,250,Complete
1574,2008-02-13,5,5,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,250,Complete
158483,2008-02-21,3,3,BDNF Dillon District French Creek RAWS,Hand Piles,US Forest Service,45.33,-112.913,12,Complete
157009,2008-02-22,1,1,Main Boulder Visitor Station,Hand Piles,US Forest Service,45.5218,-110.227,15,Complete
157039,2008-02-27,1,1,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,15,Complete
157009,2008-03-04,1,2,Main Boulder Visitor Station,Hand Piles,US Forest Service,45.5218,-110.227,30,Complete
159248,2008-03-06,5,5,Springhill handpiles,Hand Piles,US Forest Service,46.5544,-112.052,25,Complete
159248,2008-03-07,2,1,Springhill handpiles,Hand Piles,US Forest Service,46.5544,-112.052,5,Complete
159894,2008-03-11,1,1,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,10,Complete
159248,2008-03-11,4,2,Springhill handpiles,Hand Piles,US Forest Service,46.5544,-112.052,10,Complete
159894,2008-03-12,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-03-14,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159248,2008-03-14,12,0,Springhill handpiles,Hand Piles,US Forest Service,46.5544,-112.052,0,Unknown
159894,2008-03-15,1,1,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,10,Complete
159248,2008-03-18,2,2,Springhill handpiles,Hand Piles,US Forest Service,46.5544,-112.052,10,Complete
159894,2008-03-20,2,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159248,2008-03-20,10,10,Springhill handpiles,Hand Piles,US Forest Service,46.5544,-112.052,50,Complete
159894,2008-03-21,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-03-26,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-03-27,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-03-28,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-04-01,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
6650,2008-04-01,1,1,Cabinet Ranger Station,Hand Piles,US Forest Service,47.8693,-115.621,11,Complete
159894,2008-04-02,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-04-03,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159894,2008-04-04,1,0,Job Corp handpiles,Hand Piles,US Forest Service,45.8998,-114.189,0,Unknown
159503,2008-04-07,15,2,Ninemile Admin Hand Piles,Hand Piles,US Forest Service,47.0716,-114.409,30,Complete
157423,2008-04-14,185,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8307,2008-04-14,500,50,Wee Teepee Winter Range,Wildlife Habitat,US Forest Service,47.5503,-115.001,1010,Complete
9105,2008-04-14,100,40,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,404,Complete
159687,2008-04-14,50,0,Coffee face 1,Understory,US Forest Service,46.1731,-113.984,0,Unknown
159688,2008-04-14,50,0,Coffee Face #2,Understory,US Forest Service,46.1717,-113.959,0,Unknown
159512,2008-04-14,400,0,Game Range Unit #21 -24 231 and 221,Understory,US Forest Service,47.6228,-115.3,0,Unknown
157424,2008-04-14,168,0,Game Range Units #29#291 and #31,Understory,US Forest Service,47.6083,-115.3,0,Unknown
159688,2008-04-15,50,0,Coffee Face #2,Understory,US Forest Service,46.1717,-113.959,0,Unknown
159687,2008-04-15,50,0,Coffee face 1,Understory,US Forest Service,46.1731,-113.984,0,Unknown
159687,2008-04-16,50,0,Coffee face 1,Understory,US Forest Service,46.1731,-113.984,0,Unknown
159687,2008-04-17,50,0,Coffee face 1,Understory,US Forest Service,46.1731,-113.984,0,Unknown
153853,2008-04-17,300,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
159688,2008-04-17,50,0,Coffee Face #2,Understory,US Forest Service,46.1717,-113.959,0,Unknown
153853,2008-04-18,300,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
157423,2008-04-18,185,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
157424,2008-04-18,168,0,Game Range Units #29#291 and #31,Understory,US Forest Service,47.6083,-115.3,0,Unknown
8307,2008-04-27,100,0,Wee Teepee Winter Range,Wildlife Habitat,US Forest Service,47.5503,-115.001,0,Unknown
9105,2008-04-27,60,0,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,0,Unknown
157677,2008-04-27,100,0,Sawmill Cyr EMB Unit 1,Wildlife Habitat,US Forest Service,47.0003,-114.523,0,Unknown
157677,2008-04-28,100,0,Sawmill Cyr EMB Unit 1,Wildlife Habitat,US Forest Service,47.0003,-114.523,0,Unknown
