SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
ADOT1803B,2019-04-02,2,2,HWY 89 drainages/fencelines,Broadcast,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",36.51299390589782,-111.58395443409682,Complete
KNF0319P,2019-04-02,25,25,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.7060841543775,-112.22525341796876,Complete
COF0737B,2019-04-03,300,5,Bar T Bar,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.811951114781664,-111.22958351898194,Complete
KNF0319P,2019-04-03,50,50,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.70666904997185,-112.23508103179933,Complete
KNF0319P,2019-04-04,50,50,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.67194606829366,-112.25752575683595,Complete
KNF0319P,2019-04-05,34,34,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.70608415437755,-112.2273133544922,Complete
PHD209P,2019-04-06,130,120,Sycamore North,Pile,"Bureau of Land Management, NA, Phoenix (PHD)",34.33482018702137,-111.95518188476564,Complete
KNF0319P,2019-04-08,50,47,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.70663464447201,-112.2273133544922,Complete
ASF0634B,2019-04-08,500,500,Wallow West Unit 2,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Springerville",33.863034262689816,-109.42214660644532,Complete
ASF0634B,2019-04-09,1000,1000,Wallow West Unit 2,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Springerville",33.863034262689816,-109.42214660644532,Complete
COF0611B,2019-04-10,1800,1300,Apache Maid Allotments,Broadcast,"U.S. Forest Service, Coconino, Red Rock",34.75924011891514,-111.56373318481445,Complete
KNF0319P,2019-04-10,50,21,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.69782632978534,-112.22662670898438,Complete
ASF0634B,2019-04-10,700,700,Wallow West Unit 2,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Springerville",33.863034262689816,-109.42214660644532,Complete
TNF0611P,2019-04-11,2,2,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.761,-111.23399999999998,Complete
COF0611B,2019-04-11,500,500,Apache Maid Allotments,Broadcast,"U.S. Forest Service, Coconino, Red Rock",34.75867599993535,-111.56304653930664,Complete
KNF0319P,2019-04-11,100,5,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.41487524819638,-112.14285595703126,Complete
COF0703P,2019-04-12,2,2,Bly Pit,Pile,"U.S. Forest Service, Coconino, Mogollon",34.674,-111.118,Complete
ORP1901P,2019-04-17,1,0,Organ Pipe Piles,Pile,"National Park Service, NA, Organ Pipe Cactus",31.933,-112.79880000000003,Incomplete
XXH1707B,2019-04-18,1196,1096,Fort wide 19,Broadcast,"Department of Defense, NA, Ft Huachuca",31.580935745626547,-110.3006432800293,Complete
TNF0301P,2019-04-18,5,1,Mesa RD Admin/Rec Site Piles,Pile,"U.S. Forest Service, NA, Mesa",33.57878376612407,-111.52602734375,Complete
TNF0611P,2019-04-18,1,1,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.761,-111.23399999999998,Complete
XXH1707B,2019-04-19,100,100,Fort wide 19,Broadcast,"Department of Defense, NA, Ft Huachuca",31.578742141728046,-110.2973817138672,Complete
ASF0773B,2019-04-22,750,300,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.18065351198424,-109.71562547728979,Complete
ASF0773B,2019-04-23,800,0,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.181,-109.71600000000001,Incomplete
COF0608B,2019-04-24,1000,1000,Upper Beaver Creek (UBC) Red Rock,Broadcast,"U.S. Forest Service, Coconino, Red Rock",34.727,-111.53700000000003,Complete
CNF0212B,2019-04-24,250,15,Gardner,Broadcast,"U.S. Forest Service, Coronado, Nogales",31.705,-110.72899000000001,Complete
ASF0773B,2019-04-25,1350,0,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.185125289721434,-109.70660978698731,Incomplete
KNF0438B,2019-04-25,176,20,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
COF0608B,2019-04-25,1000,1000,Upper Beaver Creek (UBC) Red Rock,Broadcast,"U.S. Forest Service, Coconino, Red Rock",34.727,-111.53700000000003,Complete
KNF0319P,2019-04-25,50,50,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.40824411431929,-112.16757519531251,Complete
KNF0437B,2019-04-26,100,0,Russell,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.897,-111.89499999999998,Incomplete
ASF0773B,2019-04-26,1350,1350,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.18406026173615,-109.70600897216798,Complete
KNF0319P,2019-04-26,261,261,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.41542781713448,-112.13873608398438,Complete
ASF0773B,2019-04-29,1115,0,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.18188867246096,-109.70848574066162,Incomplete
PNF1702B,2019-05-03,160,65,Maripai,Broadcast,"U.S. Forest Service, Prescott, Bradshaw",34.46531098324822,-112.47440995788577,Complete
ASF0773B,2019-05-03,1115,0,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.16837246683501,-109.71559674072267,Incomplete
TNF0533B,2019-05-06,821,761,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.21644859654635,-110.8524496590644,Complete
COF0801B,2019-05-06,1200,1189,Horseshoe,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.494852173724674,-111.80207360839847,Complete
AZS1601P,2019-05-07,300,300,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.13387405326661,-111.7923014945984,Complete
GCP0303P,2019-05-07,10,2,South Rim Piles,Pile,"National Park Service, NA, Grand Canyon Park",36.03985074447372,-112.11887750244142,Complete
PNF0337P,2019-05-07,15,15,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.508,-112.476,Complete
PNF0337P,2019-05-07,30,10,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.547315782877334,-112.56114404296875,Complete
AZS1601P,2019-05-08,250,210,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.127012382484544,-111.79910357666017,Complete
GCP0303P,2019-05-08,10,2,South Rim Piles,Pile,"National Park Service, NA, Grand Canyon Park",36.041099995395086,-112.11372766113283,Complete
PNF0337P,2019-05-08,15,15,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.17333042217362,-112.28078677694918,Complete
PNF0337P,2019-05-08,30,5,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.54412971729292,-112.56597817993168,Complete
PNF0337P,2019-05-09,20,20,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.54386579661086,-112.56667157283425,Complete
PNF0337P,2019-05-09,20,20,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.53101188380438,-112.50267617693078,Complete
KNF0319P,2019-05-10,50,50,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.62098608117004,-112.2525475769043,Complete
PNF0337P,2019-05-11,30,20,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.511394900267916,-112.4899045715332,Complete
PNF0337P,2019-05-12,30,10,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.508,-112.476,Complete
SAP1403B,2019-05-14,100,107,Mica Bowl,Broadcast,"National Park Service, NA, Saguaro National",32.214023186565676,-110.5485883262707,Complete
A3S304B,2019-05-15,903,903,Babacomari B,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Southeast District",31.63596930488383,-110.4943596191406,Complete
GCP0303P,2019-05-15,5,1,South Rim Piles,Pile,"National Park Service, NA, Grand Canyon Park",36.0476929358084,-112.11046609497072,Complete
SAP1403B,2019-05-15,250,2,Mica Bowl,Broadcast,"National Park Service, NA, Saguaro National",32.214023186565676,-110.5485883262707,Complete
CNF113P,2019-05-15,5,3,Douglas District Wide Piles,Pile,"U.S. Forest Service, Coronado, Douglas",31.937,-109.96100000000001,Complete
GCP0303P,2019-05-17,5,1,South Rim Piles,Pile,"National Park Service, NA, Grand Canyon Park",36.04387603759569,-112.11372766113283,Complete
TNF0533B,2019-05-17,80,80,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.21817468374752,-110.84672989024966,Complete
SAP1403B,2019-05-18,200,178,Mica Bowl,Broadcast,"National Park Service, NA, Saguaro National",32.214023186565676,-110.5485883262707,Complete
TNF0611P,2019-05-20,1,1,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.761,-111.23399999999998,Complete
TNF0611P,2019-05-21,1,1,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.761,-111.23399999999998,Complete
KNF0319P,2019-05-21,25,20,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.41321751779504,-112.1284364013672,Complete
KNF0319P,2019-05-21,50,50,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.725417755528504,-112.25417835998536,Complete
KNF0319P,2019-05-22,50,17,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.71709320702458,-112.23005993652345,Complete
KNF0319P,2019-05-23,100,24,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.69782632978534,-112.22662670898438,Complete
CNF113P,2019-05-27,3,2,Douglas District Wide Piles,Pile,"U.S. Forest Service, Coronado, Douglas",31.937,-109.96100000000001,Complete
ASF0773B,2019-05-27,84,0,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.24176538770777,-109.74600607299806,Incomplete
AZ-IMR-FY19-RX-P1 P,2019-05-28,0.25,0,AZ-IMR-FY19-RX P1,Pile,"U.S. Fish & Wildlife Service, NA, Imperial",32.99850914166635,-114.49014835357667,Incomplete
ASF0774B,2019-05-28,170,0,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.25138647601514,-110.1069091949463,Incomplete
ASF0773B,2019-05-28,84,84,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.24737054409051,-109.74525761095435,Complete
ASF0774B,2019-05-29,170,0,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.266380191796316,-110.10247692836822,Incomplete
KNF0319P,2019-05-29,50,25,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.616714929919326,-112.2536633758545,Complete
PNF1702B,2019-05-29,120,120,Maripai,Broadcast,"U.S. Forest Service, Prescott, Bradshaw",34.47320087867683,-112.46977510070803,Complete
ASF0774B,2019-05-30,170,170,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.252166873977544,-110.10459176635743,Complete
PNF1802B,2019-05-30,600,250,Porter,Broadcast,"U.S. Forest Service, Prescott, Bradshaw",34.54253503546523,-112.54427786254882,Complete
ASF214B,2019-05-30,401,401,BMRD Rodeo-Chediski RX (RCRX),Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.362462925807094,-110.37510440063477,Complete
PNF1802B,2019-05-31,600,600,Porter,Broadcast,"U.S. Forest Service, Prescott, Bradshaw",34.52754545395569,-112.55303259277343,Complete
ASF0774B,2019-05-31,500,180,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.252095929007396,-110.10587922668458,Complete
ASF0774B,2019-06-01,381,0,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.243298289137755,-110.1087116394043,Incomplete
PNF1802B,2019-06-01,400,400,Porter,Broadcast,"U.S. Forest Service, Prescott, Bradshaw",34.52266618731879,-112.55964155578613,Complete
ASF0774B,2019-06-02,223,0,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.23833147342007,-110.11042825317384,Incomplete
SAD1801B,2019-06-03,4000,1700,South Rim,Broadcast,"Bureau of Land Management, NA, Gila District (SAD)",32.891119503675014,-110.5059814453125,Complete
ASF0774B,2019-06-03,309,0,Rodeo-Chediski Broadcast East,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.23691232938925,-110.11214486694337,Incomplete
PNF1601B,2019-06-03,500,250,Agua Fria Grassland Restoration,Broadcast,"U.S. Forest Service, Prescott, Verde",34.48640085907179,-111.9796253340952,Complete
SAD1801B,2019-06-04,8000,1500,South Rim,Broadcast,"Bureau of Land Management, NA, Gila District (SAD)",32.891119503675014,-110.5059814453125,Complete
PNF1601B,2019-06-04,500,500,Agua Fria Grassland Restoration,Broadcast,"U.S. Forest Service, Prescott, Verde",34.47976631312307,-111.98206256103515,Complete
SAD1801B,2019-06-05,4000,4000,South Rim,Broadcast,"Bureau of Land Management, NA, Gila District (SAD)",32.891119503675014,-110.5059814453125,Complete
PNF1601B,2019-06-05,500,450,Agua Fria Grassland Restoration,Broadcast,"U.S. Forest Service, Prescott, Verde",34.355928500067854,-111.96266482543945,Complete
SAD1801B,2019-06-06,4000,0,South Rim,Broadcast,"Bureau of Land Management, NA, Gila District (SAD)",32.891119503675014,-110.5059814453125,Incomplete
LAP6018B,2019-06-06,250,25,FY2019 Kelley West Rx,Broadcast,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.047,-113.46940000000001,Complete
CNF0212B,2019-06-06,250,250,Gardner,Broadcast,"U.S. Forest Service, Coronado, Nogales",31.706,-110.72899999999998,Complete
KNF0438B,2019-06-06,201,140,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
COF802B,2019-06-06,257,257,Flagstaff WUI,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.15729492408224,-111.57571923828124,Complete
ASF0773B,2019-06-06,1115,1115,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.16591722010423,-109.71536451721192,Complete
LAP6018B,2019-06-07,250,7,FY2019 Kelley West Rx,Broadcast,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.047,-113.46940000000001,Complete
KNF0438B,2019-06-07,219,175,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
ASF0773B,2019-06-07,1115,0,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.165207041308705,-109.71686655426026,Incomplete
LAP6018B,2019-06-08,100,10,FY2019 Kelley West Rx,Broadcast,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.047,-113.46940000000001,Complete
KNF0438B,2019-06-08,212,130,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
CNF413B,2019-06-08,500,0,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.710666286597046,-110.34036804199218,Incomplete
LAP6017B,2019-06-09,500,0,FY 2019 Kelly East Rx,Broadcast,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.047,-113.452,Incomplete
CNF413B,2019-06-09,3500,800,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71124403525702,-110.33899475097655,Complete
LAP6017B,2019-06-10,500,15,FY 2019 Kelly East Rx,Broadcast,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.047,-113.452,Complete
KNF0169B,2019-06-10,1500,1444,Sunflower,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.13738880240238,-112.0887791748047,Complete
CNF413B,2019-06-10,3500,400,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71413272243086,-110.33899475097655,Complete
KNF0438B,2019-06-11,245,84,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
CNF413B,2019-06-11,2500,1500,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71413272243086,-110.34860778808593,Complete
KNF0169B,2019-06-11,1004,1004,Sunflower,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.12738013945035,-112.06229858398439,Complete
COF802B,2019-06-11,632,632,Flagstaff WUI,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.15773135301899,-111.56749841308596,Complete
KNF0438B,2019-06-12,245,137,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
CNF413B,2019-06-12,2500,200,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71182178017528,-110.34792114257812,Complete
KNF0438B,2019-06-13,245,245,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
CNF413B,2019-06-13,300,75,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71297725878664,-110.34860778808593,Complete
COF802B,2019-06-13,553,200,Flagstaff WUI,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.110214072488674,-111.52947216796872,Complete
KNF0438B,2019-06-14,308,308,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
CNF413B,2019-06-14,300,25,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71355499247968,-110.3417413330078,Complete
CNF413B,2019-06-15,200,2,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71355499247965,-110.34860778808593,Complete
CNF413B,2019-06-16,150,0,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71297725878664,-110.35066772460937,Incomplete
CNF413B,2019-06-17,150,0,Four Mile,Broadcast,"U.S. Forest Service, Coronado, Safford",32.71759902355778,-110.35066772460937,Incomplete
GCP0134B,2019-06-18,1776,154,Long Jim I,Broadcast,"National Park Service, NA, Grand Canyon Park",36.02783098939592,-112.06770031738279,Complete
KNF0169B,2019-06-18,1200,1200,Sunflower,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.12738013945035,-112.06229858398439,Complete
GCP0134B,2019-06-19,1510,1510,Long Jim I,Broadcast,"National Park Service, NA, Grand Canyon Park",36.022,-112.07776100000001,Complete
KNF353B,2019-06-19,1000,785,Moquitch 3 Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.61225031738562,-112.24443130493165,Complete
KNF0169B,2019-06-19,1603,1603,Sunflower,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.12738013945035,-112.06229858398439,Complete
KNF353B,2019-06-20,1000,655,Moquitch 3 Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.61225031738562,-112.24443130493165,Complete
KNF-0345B,2019-06-22,2104,2104,Moquitch 1,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.636359948713114,-112.27086715698243,Complete
KNF0437B,2019-06-24,400,80,Russell,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.897,-111.89499999999998,Complete
PNF1601B,2019-07-26,3655,1655,Agua Fria Grassland Restoration,Broadcast,"U.S. Forest Service, Prescott, Verde",34.4733193539743,-111.98699999999997,Complete
COF0703P,2019-08-01,3,3,Bly Pit,Pile,"U.S. Forest Service, Coconino, Mogollon",34.674,-111.118,Complete
ASF140P,2019-08-05,1,1,East Zone Piles (Alpine),Pile,"U.S. Forest Service, Apache Sitgreaves, Alpine",33.803,-109.15319,Complete
XXH1501PP,2019-08-07,5,2,Fort Piles 19,Pile,"Department of Defense, NA, Ft Huachuca",31.558845482190012,-110.36543585205078,Complete
XXH1501PP,2019-08-08,5,3,Fort Piles 19,Pile,"Department of Defense, NA, Ft Huachuca",31.56067387912942,-110.36629415893555,Complete
XXH1501PP,2019-08-13,10,10,Fort Piles 19,Pile,"Department of Defense, NA, Ft Huachuca",31.561734332932737,-110.36616541290283,Complete
XXH1501PP,2019-08-14,5,3,Fort Piles 19,Pile,"Department of Defense, NA, Ft Huachuca",31.56092985184097,-110.36444879913336,Complete
ASF140P,2019-08-15,5,5,East Zone Piles (Alpine),Pile,"U.S. Forest Service, Apache Sitgreaves, Alpine",33.786876130840795,-109.07514134216308,Complete
