Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
12/13/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.365,-120.211,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",US Forest Service,Alder Creek,Hand Pile,Slash,4
12/13/2013,Placer County APCD,Placer,Lake Tahoe,4,4,39.193,-120.127,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",California State Parks,BCSP Hand Piles,Hand Pile,Slash,96
12/13/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.757,-120.692,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",California State Parks,Hand Piles,Hand Pile,Slash,60
12/13/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,38.955,-119.938,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",California State Parks,Van Sickle,Hand Pile,Slash,90
12/18/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.937,-120.879,T11 R18 S29,US Forest Service,American Valley,Hand Pile,Slash,10
12/18/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,0.1,0.1,38.8,-120.037,"Whitney Portal Township 15 south , Range 34 east sections 35 &36",US Forest Service,Christmas Valley,Hand Pile,Natural,UNK
12/18/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.024,-121.213,T11 R18 S29,US Forest Service,Gansner Bar Admin,Hand Pile,Slash,0.5
12/18/2013,Placer County APCD,Placer,Mountain Counties,14,10,39.104,-120.543,T11 R18 S29,US Forest Service,Last Chance Landing piles,Machine Pile,Slash,300
12/18/2013,Great Basin Unified APCD,Inyo,Great Basin Valleys,2,2,36.869,-118.159,T11 R18 S29,County of Inyo,Lower Owens River Project,Hand Pile,UNK,UNK
12/19/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,4,39.365,-120.211,T11 R18 S29,US Forest Service,Alder Creek,Hand Pile,Slash,16
12/20/2013,Northern Sierra AQMD,Nevada,Mountain Counties,2,2,39.365,-120.211,T11 R18 S29,US Forest Service,Alder Creek,Hand Pile,Slash,8
12/23/2013,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.704,-120.497,T11 R18 S29,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
